,Id,CreationDate,DeletionDate,Body,LastEditDate,LastActivityDate,Title,Tags,ClosedDate,CommunityOwnedDate,ContentLicense,opencv,matlab,emgucv,scikit-image,ffmpeg
37202,33608687,2015-11-09 12:03:13,,"<p>I have a 12 bit gray-scale camera and I want to use EMGU to process the image.</p>

<p>My problem is that I want to process the image at ""UInt16""  TDepth and not the usual ""Byte""</p>

<p>So initially I create an empty 2D image:</p>

<pre><code>Image&lt;Gray, UInt16&gt; OnImage = new Image&lt;Gray, UInt16&gt;(960, 1280); 
</code></pre>

<p>then I  create a for loop to transfer my Image from 1D vector form to a 2D image:</p>

<pre><code> for (int i=1; i&lt; 960; i++)
    {
        for (int j = 1; j &lt; 1280; j++)
        {
            OnImage[i, j] = MyImageVector[Counter];
            Counter++;
        }
    } 
</code></pre>

<p>where:</p>

<pre><code>int[] MyImageVector = new int[1228800];
</code></pre>

<p>The problem is at the line :</p>

<pre><code>OnImage[i, j] = MyImageVector[Counter];
</code></pre>

<p>where i get the following error message:</p>

<blockquote>
  <p>Cannot Implicitly convert type ""int"" to ""EMGU.CV.Structure.Gray""</p>
</blockquote>

<p>Why this is happening?</p>

<p>Do you know any way that i can store Int values to an Emgu Image object???</p>

<p>Any alternative workaround would be also helpful.</p>

<p>Thank you</p>
",,2015-11-11 11:43:59,EMGU Gray TColor with UInt16 depth,<c#><arrays><image-processing><emgucv>,,,CC BY-SA 3.0,False,False,True,False,False
37204,33739799,2015-11-16 16:12:15,,"<p>I am trying to compute the distance of images in Emgu.CV using the <code>float[] GetEigenDistances(Image&lt;Gray, Byte&gt; image)</code> method.</p>

<p>However I keep getting null values in the distance array. This is the code I have so far:</p>

<pre><code>float[] dist = GetEigenDistances(image);///function call all images are of same sizes

public float[] GetEigenDistances(Image&lt;Gray, Byte&gt; image)
{
    using (Matrix&lt;float&gt; eigenValue = new Matrix&lt;float&gt;(EigenDecomposite(image, _eigenImages, _avgImage)))
        return Array.ConvertAll&lt;Matrix&lt;float&gt;, float&gt;(_eigenValues,
            delegate (Matrix&lt;float&gt; eigenValueI)
            {
                return (float)CvInvoke.cvNorm(eigenValue.Ptr, eigenValueI.Ptr, Emgu.CV.CvEnum.NORM_TYPE.CV_L2, IntPtr.Zero);
            }); 
}
</code></pre>
",2015-11-16 16:30:34,2015-11-16 16:30:34,Getting null values from GetEigenDistances Function,<c#><image><emgucv>,,,CC BY-SA 3.0,False,False,True,False,False
37218,33815999,2015-11-19 23:03:28,,"<p>I'm trying to get some numbers from an image using EmguCV C#, and to make things easier I'm filtering the numbers and converting them into a black/white image (Im doing that, because after some tests I saw its a lot more precise like that).</p>

<p>Images its failing to recognize:</p>

<p><a href=""https://i.stack.imgur.com/2ooE5.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/2ooE5.png"" alt=""First image""></a></p>

<p>and</p>

<p><a href=""https://i.stack.imgur.com/WmkRz.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/WmkRz.png"" alt=""enter image description here""></a></p>

<p>Both images are not been recognized, and its numbers are really clear, not sure, but it shouldn't be a problem for the OCR recognize them, since its recognizing a lot harder images than those.</p>

<p>Here is the code I'm using:</p>

<pre><code>Tesseract ocr = new Tesseract(Application.StartupPath + ""\\tessdata"", ""eng"", OcrEngineMode.Default);
            ocr.SetVariable(""tessedit_char_whitelist"", ""0123456789"");
            ocr.PageSegMode = PageSegMode.SingleLine; //Tested with others types

            Bitmap img = (Bitmap)Bitmap.FromFile(Application.StartupPath + ""\\debug.png"");

            Image&lt;Bgr, Byte&gt; imgg = new Image&lt;Bgr, byte&gt;(img);

            ocr.Recognize(imgg);

            string test = ocr.GetText();

            MessageBox.Show(test);
</code></pre>

<p>Not sure if there is a way to improve the OCR performance on Emgu, or if I just need to be lucky. Any hint or help will be great, Thank you.</p>
",,2019-12-27 15:19:29,EmguCv Ocr failing on easy images,<c#><image><ocr><emgucv>,,,CC BY-SA 3.0,False,False,True,False,False
37233,33816616,2015-11-19 23:57:32,,"<p>I have a problem to specify the type of variables for ConvexityDefects in EmguCv 3.0 .</p>

<p>I can't find a replacement for Vec4i to declare ""defects"".</p>

<p><code>VectorOfVectorOfInt defects = new VectorOfVectorOfInt()</code> -> This is just another attempt to find the appropriate type.</p>

<p>Every time I have a fatal error:</p>

<p>Exception thrown: 'System.ArgumentException' in mscorlib.dll
No suitable directory found to load unmanaged modules
Exception thrown: 'Emgu.CV.Util.CvException' in Emgu.CV.dll</p>

<p>and the program moves me here, to line with CvException: </p>

<pre><code>
      private static int CvErrorHandler(
         int status,
         IntPtr funcName,
         IntPtr errMsg,
         IntPtr fileName,
         int line,
         IntPtr userData)
      {
         try
         {
            SetErrStatus(Emgu.CV.CvEnum.ErrorCodes.StsOk); //clear the error status
            return 0; //signal the process to continue
         }
         finally
         {
            String funcNameStr = Marshal.PtrToStringAnsi(funcName);
            String errMsgStr = Marshal.PtrToStringAnsi(errMsg);
            String fileNameStr = Marshal.PtrToStringAnsi(fileName);
            throw new CvException(status, funcNameStr, errMsgStr, fileNameStr, line);
         }
      }
</code></pre>

<p>I will be grateful for your help.</p>

<p>Part of my code:</p>

<p><pre><code>using (VectorOfVectorOfPoint contours = new VectorOfVectorOfPoint())
                        {</p>

                        CvInvoke.FindContours(grayImg, contours, null, RetrType.List, ChainApproxMethod.ChainApproxSimple);
                        int count = contours.Size;
                        for (int i = 0; i &lt; count; i++)
                        {
                            using (VectorOfPoint contour = contours[i])
                            using (VectorOfVectorOfInt defects = new VectorOfVectorOfInt())
                            using (VectorOfPoint approxContour = new VectorOfPoint())
                            using (VectorOfPoint hull = new VectorOfPoint())
                            { 
                                CvInvoke.ApproxPolyDP(contour, approxContour, 50, true);
                                CvInvoke.ConvexHull(contour, hull, false);
                                CvInvoke.Polylines(openCvImg, hull, true, new MCvScalar(0, 255, 0), 1, LineType.AntiAlias);
                                CvInvoke.ConvexityDefects(contour, hull, defects);
                            }
                            largest_contour_index = i;
                        }
                        CvInvoke.DrawContours(openCvImg, contours, largest_contour_index, new MCvScalar(0, 0, 255), 1, LineType.EightConnected);
                    }
</code></pre>
",,2016-01-11 21:48:43,CvInvoke.ConvexityDefects() in EmguCV 3.0,<c#><c++><opencv><emgucv><opencv3.0>,,,CC BY-SA 3.0,True,False,True,False,False
37276,33857100,2015-11-22 16:23:05,,"<p>I'm trying to grab all frames from my video in WPF and using emguCV 3.0.</p>

<p>But the Retrive(frame, 0) always returns frame which has null Bitmap? </p>

<p>I guess that the problem occurs in the Capture(string filename) but I don't know why it is.</p>

<p>Can any one explain to me and give me some solutions?
thanks.</p>

<p>Here is my code</p>

<pre><code>Capture _capture;
    private void btnCut_Click(object sender, RoutedEventArgs e)
            {
                _capture = new Capture(@""H:\VisualC\HK5\LT Win\ForTesting\TestCutVideo\bin\Debug\Hay.mp4"");
                _capture.Start();
                //bool isReading = true;
                while (/*isReading*/_capture.Grab())
                {
                    Mat frame = new Mat();
                    _capture.Retrieve(frame, 0);
                    if (frame != null)
                    {
                        imageArray.Add(frame);
                    }

                }

                //to Cut list of frames from video.
                int start = 1, end = 10;
                start = start * (int)_capture.GetCaptureProperty(Emgu.CV.CvEnum.CapProp.Fps);
                end = end * (int)_capture.GetCaptureProperty(Emgu.CV.CvEnum.CapProp.Fps);
                VideoWriter vw = new VideoWriter(""test.mp4"", 15, new System.Drawing.Size(400, 400), true);
                for (int i = start; i &lt;= end; i++)
                {
                    vw.Write(imageArray[i]);
                }
            }
</code></pre>
",2015-11-23 12:32:48,2015-11-27 09:00:26,Wpf - Can't grab frames from a video?,<wpf><emgucv>,,,CC BY-SA 3.0,False,True,True,False,False
37290,33635094,2015-11-10 16:42:19,,"<p>I'm using Emgu CV to find an isosceles triangle in an image, from this triangle that's been detected I'm attempting to determine the orientation (front, left, right, and back side) and what the rotation of the triangle is (ex: -30 degrees). </p>

<p><a href=""https://i.stack.imgur.com/mbcpg.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/mbcpg.png"" alt=""Triangle orientation""></a></p>

<p>I'm able to detect where this triangle is and what each of the three coordinates are, I'm just not sure how to continue on finding orientation and angle of rotation. Would this be a function of Emgu CV, or just simple math; and how would I go about it? </p>
",,2015-11-10 16:46:02,How to determine the orientation / rotation of a triangle?,<c#><coordinates><orientation><emgucv><euler-angles>,,,CC BY-SA 3.0,False,False,True,False,False
37328,33783988,2015-11-18 15:26:59,,"<p>Simply put...Phone is in a static location meaning it is leaned up against the wall on a night stand.</p>

<p>I ultimately want to take two pictures:</p>

<p>Picture A - Background
Picture B - Someone walks into frame and stands there</p>

<p>Problem: When someone walks into frame, the lighting/white balance/ISO takes over and the background dims.</p>

<p>I've tried:</p>

<p>setAutoExposureLock
setWhiteBalanceLock</p>

<p>They ""kind of"" work for the REAR facing camera.</p>

<p>Front facing?  Not at all.  </p>

<p>What am I trying to accomplish?</p>

<p>I'm trying to do background subtraction in EMGUCV using AbsDiff where Picture A is the Background and Picture B is the overlay.</p>

<p>Thanks...I'd add code, but this is more of a ""Can you do this"" type of question.</p>
",2015-11-22 18:49:11,2015-11-22 18:49:11,"With Android camera API, is it possible to get consistent lighting and exposure across images",<android><image-processing><android-camera><emgucv>,,,CC BY-SA 3.0,False,False,True,False,False
37364,33640938,2015-11-10 22:33:39,,"<p>Here's the problem. We currently allocate managed memory as a byte[]. Using GCAlloc we pin this array down. As part of this we have to align the pointer we pass to a device driVer on a 4K boundary. The device driver reads the data and deposits into this array. We then process from there. I want to use some of the EmguCV SDK as this is a WPF application.</p>

<p>What I cannot figure out is how to get this data into a Mat or CvArray or other object where I can access it. Could anyone give me an idea how to get this pinned data into an EmguCV/OpenCV object for further processing?</p>

<p>Thanks,
Doug</p>
",,2015-11-11 16:58:29,Need an EmguCV structure,<opencv><emgucv>,,,CC BY-SA 3.0,True,True,True,False,False
37370,33752888,2015-11-17 09:05:49,,"<p>Currently I am doing my academic Project (Social Media Website). My intention is when a user post an image the system should recognize the face and label it with her name.</p>

<p>As prior work I created 5 users.
For training Images, when a user set her profile photo the system will detect it using EmguCv (DetectHaarCascade) and save the image as a bitmap in a folder. The label of that face will be the User Id of the User, and the label is saved in a text file within the folder.
As training images I uploaded and labeled 10 images for each user.</p>

<p>The next part is when a user post a photo. The system should recognize the face and label it with her name. I am using SVM for recognition and classification.</p>

<p>My detection code:</p>

<pre><code>    //Face Detection
    MCvAvgComp[][] facesDetected = gray.DetectHaarCascade(
                      haar,
                      1.2,
                      4,
                      HAAR_DETECTION_TYPE.DO_CANNY_PRUNING,
                      new Size(20, 20));
    foreach (MCvAvgComp f in facesDetected[0])
    {
     result = currentFrame.Copy(f.rect).Convert&lt;Gray, byte&gt;().Resize(100, 100, Emgu.CV.CvEnum.INTER.CV_INTER_CUBIC);
     // at the beginning i am added all the existing images to an List&lt;Image&lt;Gray, byte&gt;&gt; trainingImages and labels to List&lt;string&gt; labels 
     trainingImages.Add(result );
     labels.Add(Session[""UserId""].ToString())
     File.WriteAllText((Server.MapPath(""~/TrainedFaces/TrainedLabels.txt"")), trainingImages.ToArray().Length.ToString() + ""%"");

       for (int i = 1; i &lt; trainingImages.ToArray().Length + 1; i++)
       {
        //saving the trained images and labells
        trainingImages.ToArray()[i - 1].Save(Server.MapPath(""~/TrainedFaces/"") + ""face"" + i + "".bmp"");
        File.AppendAllText(Server.MapPath(""~/TrainedFaces/TrainedLabels.txt""), labels.ToArray()[i - 1] + ""%"");
       }
   }
</code></pre>

<p>My SVM training code:</p>

<pre><code>/*
1. Loaded all the images to trainingImages
2.Loaded all the labels to labels
*/

// Converting My labesl and images to Matrix for preparing training data and training label    

     Matrix&lt;float&gt; TrainindData = new Matrix&lt;float&gt;(trainingImages.Count, 100 * 100);
        int ii = 0;

        foreach (Image&lt;Gray, float&gt; img in trainingImages)
        {
            int jj = 0;
            Matrix&lt;float&gt; Imagemtrx = new Matrix&lt;float&gt;(img.Width, img.Height);
            img.CopyTo(Imagemtrx);
            for (int k = 0; k &lt; Imagemtrx.Rows; k++)
            {
                for (int j = 0; j &lt; Imagemtrx.Cols; j++)
                {
                    TrainindData.Data[ii, jj] = Imagemtrx[k, j];
                    jj++;
                }
            }
            ii++;
        }
        Matrix&lt;float&gt; TrainedLabels = new Matrix&lt;float&gt;(labels.Count, 1);
        int kk = 0;
        foreach (int lab in labels)
        {
            TrainedLabels[kk, 0] = lab;
            kk++;
        }

     SVM model = new SVM();

     SVMParams p = new SVMParams();
        p.KernelType = Emgu.CV.ML.MlEnum.SVM_KERNEL_TYPE.LINEAR;
        //p.SVMType = Emgu.CV.ML.MlEnum.SVM_TYPE.ONE_CLASS;
        p.SVMType = Emgu.CV.ML.MlEnum.SVM_TYPE.C_SVC;
        p.C = 1;
        p.TermCrit = new MCvTermCriteria(100, 0.00001);

        bool trained = model.Train(TrainindData, TrainedLabels, null, null, p);
</code></pre>

<p>My recognition and classification code:</p>

<pre><code>MCvAvgComp[][] faces=grayFrame.DetectHaarCascade(haar,1.2,10,HAAR_DETECTION_TYPE.DO_CANNY_PRUNING,new Size(20, 20));
foreach (MCvAvgComp face in faces[0])
        {
            InputFrame.Draw(face.rect, new Bgr(Color.Red), 1);
            t = t + 1;
            Image&lt;Gray, float&gt; result = InputFrame.Copy(face.rect).Convert&lt;Gray, float&gt;().Resize(100, 100, Emgu.CV.CvEnum.INTER.CV_INTER_CUBIC);
            //result._EqualizeHist();
            Matrix&lt;float&gt; TestImageMatix = new Matrix&lt;float&gt;(result.Width, result.Height);
            result.CopyTo(TestImageMatix);
            Matrix&lt;float&gt; TestData = new Matrix&lt;float&gt;(1, result.Width * result.Height);
            int z = 0;
            for (int k = 0; k &lt; TestImageMatix.Rows; k++)
            {
                for (int j = 0; j &lt; TestImageMatix.Cols; j++)
                {
                    TestData.Data[0, z] = TestImageMatix[k, j];
                    z++;
                }
            }
            //Here I will Get the UserId as class label. I can find name from database using this Id
            float result1 = model.Predict(TestData);
</code></pre>

<p>Now the problem is that when I upload an image that belongs to any of existing class, it will correctly recognize and identify the person. But when I post a different photo (of a person that is not there in social media), then it's assigned to one of the existing class label. </p>

<p>My questions are:</p>

<ol>
<li><p>I Want to identify only the right person. Remaining can be labeled as Unknown or something else (I dont Know whether any other method needed or not)</p></li>
<li><p>I read about One Vs One and One Vs All Strategies. Which one is used in my code?</p></li>
<li><p>If no one is used then how to implement them?.</p></li>
<li><p>Emgu CV already includes SVM. Which type is used in It?</p></li>
</ol>
",2015-11-17 10:14:30,2015-11-17 10:14:30,Which strategy is used in EmguCv for SVM Classification?,<c#><opencv><svm><emgucv><face-recognition>,,,CC BY-SA 3.0,True,False,True,False,False
37396,33715981,2015-11-15 03:10:06,,"<p>Using the findContours method I'm ultimately able to outline the human figure.</p>

<p>My sample pictures were used from the creator AForge.Net's website.  Using an absdiff along with findContours I'm able to use CvInvoke.cvDrawContours to actually draw the contours themselves to the screen.</p>

<p>What I would like, however, is access to the points that are being used to draw those contours.</p>

<p>In reference to the image below I want to get those points making up the blue contours.  There has to be some way to get to those no?</p>

<p>This is the relevant code:</p>

<pre><code>    Image&lt;Gray, byte&gt; grayImage = new Image&lt;Gray, byte&gt;(colorImage);
    Image&lt;Bgr, byte&gt; color = new Image&lt;Bgr, byte&gt;(colorImage);

    Image&lt;Bgr, byte&gt; whiteconverter = new Image&lt;Bgr, byte&gt;(blankImage);

    grayImage = grayImage.ThresholdBinary(new Gray(60), new Gray(255));

    grayImage._Not();

    using (MemStorage storage = new MemStorage())
    {
        //add points to listbox
        using (var p2 = new Pen(Color.Yellow, 2))
        {
            var grp = Graphics.FromImage(pictureBox3.Image);

            for (Contour&lt;Point&gt; contours = grayImage.FindContours(Emgu.CV.CvEnum.CHAIN_APPROX_METHOD.CV_CHAIN_APPROX_SIMPLE, Emgu.CV.CvEnum.RETR_TYPE.CV_RETR_LIST, storage); contours != null; contours = contours.HNext)
            {

                Contour&lt;Point&gt; currentContour = contours.ApproxPoly(contours.Perimeter * 0.015, storage);
                CvInvoke.cvDrawContours(whiteconverter, contours, new MCvScalar(255), new MCvScalar(255), -1, 2, Emgu.CV.CvEnum.LINE_TYPE.EIGHT_CONNECTED, new Point(0, 0));

                pictureBox3.Image = whiteconverter.Bitmap;
            }
        }
    }
</code></pre>

<p><a href=""https://i.stack.imgur.com/A1S5B.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/A1S5B.png"" alt=""enter image description here""></a></p>
",,2017-10-05 13:28:15,EMGUCV findContours how to get the points themselves?,<c#><image-processing><emgucv><edge-detection>,,,CC BY-SA 3.0,False,False,True,False,False
37425,33687291,2015-11-13 06:49:33,,"<p>I have a problem which is related to EmguCV to capture the camera view.
My code is below :</p>

<pre><code>Public _capture As Capture
Dim wr As Double
Public _capture As Capture
Dim wr As Double
Dim hr As Double
Dim rtg As Rectangle
Dim _IsOpen As Boolean

Public Sub OpenCamera(selcetCamNum As Integer)
    Try
        If _capture Is Nothing Then
            selectNum = selcetCamNum
            Me._capture = New Capture(selcetCamNum)
            wr = 1
            hr = 1
            rtg = New Rectangle(CInt(105 * wr), CInt(155 * hr), CInt(110 * wr), CInt(50 * hr))
            AddHandler Me._capture.ImageGrabbed, AddressOf ProcessFrame
            Me._IsOpen = True
        End If
    Catch ex As Exception
        MessageBox.Show(""OpenCamera"" &amp; ex.Message)
    End Try
End Sub

Public Sub CameraStart()
    If Me._capture IsNot Nothing Then
        If Me._IsStart = False Then
            'start the capture
            Me._capture.Start()
            Me._IsStart = True
        End If
    End If
End Sub
</code></pre>

<p>I use the usb webcam,and it can be executed successfully, but when I use video capture card(UPMOST-UPG301PB V), it can not be executed successfully, And I insert the break point inside the code, there's no any errors in it. The version of emgu is 2.4.10. Could anybody answer me how to solve the problem??  </p>
",2015-11-13 07:08:08,2015-11-13 07:08:08,How to capture the camera View with video capture card?,<video><camera><webcam><emgucv>,,,CC BY-SA 3.0,False,False,True,False,False
37438,33720270,2015-11-15 13:33:53,,"<p>i have another question. Idk what is happening buti tried to make Canny edge detector. Problem is that when i want to detect edges on simple shape like square, the program is able to detect it. But when i want to detect shapes on not very simple image program just gives me image filled by only black color. Do you guys have an idea what is going on?</p>

<p>I use this code below:</p>

<pre><code> public Bitmap CannyEdge(Bitmap bmp)
    {
        Image&lt;Gray, Byte&gt; Cannybmp;
        Image&lt;Gray, Byte&gt; GrayBmp;
        Image&lt;Bgr, Byte&gt; orig = new Image&lt;Bgr, Byte&gt;(bmp);
        Image&lt;Bgr, Byte&gt; imgSmooth;
        Bitmap output;

        imgSmooth = orig.PyrDown().PyrUp();
        imgSmooth._SmoothGaussian(3);
        GrayBmp = imgSmooth.Convert&lt;Gray, byte&gt;();

        Gray grayCannyThreshold = new Gray(160.0);
        Gray grayThreshLinking = new Gray(80.0);

        Cannybmp = GrayBmp.Canny(grayCannyThreshold.Intensity, grayThreshLinking.Intensity);
        output = Cannybmp.ToBitmap();

        //int a = 5;
        return output;

    }

private void button1_Click(object sender, EventArgs e)
    {
        Bitmap bmp = new Bitmap(pictureBox1.Image);
        pictureBox2.Image = CannyEdge(bmp);
    }
</code></pre>
",,2015-11-18 08:24:55,EmguCV Canny black window,<c#><emgucv><edge-detection>,,,CC BY-SA 3.0,False,False,True,False,False
37539,33838322,2015-11-21 00:37:05,,"<p>What I am doing is attempting to using EMGU to perform and AbsDiff of two images.</p>

<p>Given the following conditions:</p>

<ol>
<li>User starts their webcam and with the webcam stationary takes a picture.</li>
<li>User moves into the frame and takes another picture (WebCam has NOT moved).</li>
</ol>

<p>AbsDiff works well but what I'm finding is that the ISO adjustments and White Balance adjustments made by certain cameras (even on Android and iPhone) are uncontrollable to a degree.</p>

<p>Therefore instead of fighting a losing battle I'd like to attempt some image post processing to see if I can equalize the two.</p>

<p>I found the following thread but it's not helping me much: <a href=""https://stackoverflow.com/questions/10561222/how-do-i-equalize-contrast-brightness-of-images-using-opencv"">How do I equalize contrast &amp; brightness of images using opencv?</a></p>

<p>Can anyone offer specific details of what functions/methods/approach to take using EMGUCV?</p>

<p>I've tried using things like _EqualizeHist().  This yields very poor results.</p>

<p>Instead of equalizing the histograms for each image individually, I'd like to compare the brightness/contrast values and come up with an average that gets applied to both.</p>

<p>I'm not looking for someone to do the work for me (although code example would CERTAINLY be appreciated).  I'm looking for either exact guidance or some way to point the ship in the right direction.</p>

<p>Thanks for your time.</p>
",2017-05-23 12:15:13,2015-11-21 00:37:05,"How to equalize brightness, contrast, histrograms between two images using EMGUCV",<android><opencv><image-processing><emgucv>,,,CC BY-SA 3.0,True,False,True,False,False
37541,33840353,2015-11-21 06:16:38,,"<p>I am using visual Studio 2015. 
I have an Windows Forms Application in Visual C# with lots of code using <a href=""http://www.emgu.com/wiki/index.php/Main_Page"" rel=""nofollow"">EmguCv</a>. 3.0.0.  I am having trouble debugging me code do to the following problem:</p>

<p>When I run this code(With an error)</p>

<pre><code>        string theFileName = @""C:\temp\lena.jpeg"";
        Rectangle theROI = new Rectangle(-1, 0, 42, 42); //&lt;-Error.
        Mat theImage = new Mat(theFileName, Emgu.CV.CvEnum.LoadImageType.Unchanged);
        Mat theExc = new Mat(theImage, theROI);//&lt;-Here the program just stops with no error.
</code></pre>

<p>The program just stops. I do not get any indication where there is an error.</p>

<p>Sometimes i get an Emgu.Cv.Util has throw on excpetion. But no hints what line of code gave the problem. I don´t want to debug Emgu I want to find errors in my own code.</p>

<p>I have used both setting on ""Enable Just My Code""</p>

<p>The Output window just writes:
The program '[25312] VisionBox.exe' has exited with code 0 (0x0).</p>

<p>I am using </p>

<p>Microsoft Visual Studio Community 2015</p>

<p>Version 14.0.23107.0 D14REL</p>

<p>Microsoft .NET Framework</p>

<p>Version 4.6.01038</p>

<p>I have used Both:
Debug...Any CPU and
Debug..x64 
With the same result.
Also tried:</p>

<pre><code>            try
        {
            string theFileName = @""C:\temp\lena.jpeg"";
            Rectangle theROI = new Rectangle(-1, 0, 42, 42); //&lt;-Error.
            Mat theImage = new Mat(theFileName, Emgu.CV.CvEnum.LoadImageType.Unchanged);
            Mat theExc = new Mat(theImage, theROI);//&lt;-Here the program just stops with no error.
        }
        catch (Exception ee)
        {

            var theMessage = ee.Message;
        }
</code></pre>

<p>Does not work. I never get the Exception.</p>

<p>I also tried:
1. Create a new Windows Form Application. File->New->Project. Selecting ""Windows Form Application"" Ok.</p>

<ol start=""2"">
<li><p>Add Reference Emgu.CV.dll and Emgu.Util.dll.</p></li>
<li><p>Copying the x64 and x86 folder from the Emgu folder to the folder of the exe file from the project.</p></li>
<li><p>Add button to form and copying the code from above to the button1_Click function</p></li>
<li><p>Adding using Emgu.CV to Form1.cs</p></li>
<li><p>F5. ->  press button</p></li>
</ol>

<p>Result: The program stops and the output windows writes:""Exception thrown: 'Emgu.CV.Util.CvException' in Emgu.CV.dll
The program '[21552] WindowsFormsApplication2.vshost.exe' has exited with code 0 (0x0).
""</p>

<p>What is working is if I follow the steps above but using Visual Studio 2012</p>
",2015-11-21 09:11:00,2015-11-21 09:11:00,Visual studio debugging dll not stopping,<c#><debugging><visual-studio-2015><emgucv>,,,CC BY-SA 3.0,False,True,True,False,False
37620,34020299,2015-12-01 12:18:49,,"<p>Basically, what I'm trying to do is to create a window with list of images and large image view box. If user points at one of the images in the list, imagebox should display it, otherwise it should display live feed from a webcam.</p>

<p>I'm trying to achieve that by using ImageGrabbed event of EmguCV.Capture, and a field that stores index of the currently viewed image. Camera feed works alright, however, when I move the mouse over listbox, image view merely stops updating. It stays stuck at the last frame it saw, and doesn't display the image I'm pointing at. I've checked that the list has images in it, that index is correct, and that image coming from the camera is different from ones saved in the list. Also, same behavior happens when I use vanila PictureBox.</p>

<p>See the code (stripped of extra parts) below.</p>

<p>Initialization:</p>

<pre><code>int ViewedFrame = -1;
var Frames = new List&lt;Image&lt;Rgb, byte&gt;&gt;();
// This list will have some images added to it along the way.
// They will be displayed in a custom drawn ListBox bound to the list.
Camera = new Emgu.CV.Capture(cameraid);
Camera.SetCaptureProperty(Emgu.CV.CvEnum.CAP_PROP.CV_CAP_PROP_FRAME_WIDTH, width);
Camera.SetCaptureProperty(Emgu.CV.CvEnum.CAP_PROP.CV_CAP_PROP_FRAME_HEIGHT, height);
Camera.ImageGrabbed += UpdateCamera;
Camera.Start();
</code></pre>

<p>Frame capture:</p>

<pre><code>private void UpdateCamera(object sender, System.EventArgs ev)
{
    if (ViewedFrame == -1)
        Preview.Image = Camera.RetrieveBgrFrame();
    else
        // !!! this line has no apparent effect, image in the ImageBox is still the same
        Preview.Image = Frames[ViewedFrame]; 
}
</code></pre>

<p>Mouse handling:</p>

<pre><code>private void FrameList_MouseMove(object sender, MouseEventArgs e)
{
    int index = FrameList.IndexFromPoint(e.Location);
    if (index == ListBox.NoMatches)
       ViewedFrame = -1;
    else if (index != ViewedFrame)
    {
        ViewedFrame = index;
    }
}

private void FrameList_MouseLeave(object sender, EventArgs e)
{
    ViewedFrame = -1;
}
</code></pre>

<p>UPD: I tried adding <code>Preview.Update()</code> and <code>Preview.Refresh()</code> into the same branch as Frames[ViewedFrame], and after the conditional operator. In first case it doesn't have any effect. In second case nothing is shown at all. In case the ImageBox can't keep up updating itself, I enabled doublebuffering, but that didn't help either. Moreover, after I hover the mouse over an image in the list, the camera stream breaks too. The code above is the only one that's somewhat working.</p>
",2015-12-02 10:54:17,2015-12-02 10:54:17,Problems with creating combined image view / camera view window using EmguCV & Windows Forms,<c#><.net><winforms><c#-4.0><emgucv>,,,CC BY-SA 3.0,False,False,True,False,False
37661,33944902,2015-11-26 18:16:16,,"<p>I have a C# WPF MVVM application that needs to record and take pictures. The camera is an industrial camera <a href=""http://www.sentechamerica.com/En/Cameras/USB/STC-MCA5MUSB3"" rel=""nofollow"">STC-MCA5MUSB3</a>.</p>

<p>The only experience I have with image manipulation is with OpenCV in C++, so I am thinking about using <a href=""http://www.emgu.com/wiki/index.php/Main_Page"" rel=""nofollow"">Emgu</a>, which is just OpenCV for C#, but I feel like this might be too much.</p>

<p>My program has to show a preview of the image in a 400x300 pixels and be able to take 5MP pictures and record Full HD 1920x1080 movies. </p>

<p>The algorithm I have in my mind is:</p>

<ol>
<li><p>Receive a 5MP frame from the camera.</p></li>
<li><p>If the user pressed the ""Take Picture"" button, save this frame on the pictures folder.</p></li>
<li><p>Scale down the frame to Full HD and pass it to a library that will add this frame to a movie, like a pipeline, and recorded it in real time in the computer's HDD.</p></li>
<li><p>Scale down the frame to 400x300px and show it in the preview area in the screen.</p></li>
</ol>

<p>I am afraid this might be too much for the computer to process, specially in C#, so I am open to suggestion on the algorithm and on libraries.  </p>
",,2015-11-26 18:16:16,How to record a video with C#,<c#><image-processing><video-capture><emgucv><video-encoding>,,,CC BY-SA 3.0,True,False,True,False,False
37709,33988147,2015-11-29 21:08:37,,"<p>For a current medical project I want to filter vaskularisation images to only show red and blue color. If possible I would also like to only show colored blobs over a certain size. In the following Images I have an example for one of these pictures I would like to analyse:
<a href=""http://i.stack.imgur.com/qtXLL.png"" rel=""nofollow"">Vaskularisation</a>. 
I managed to filter it sofar that most of the noise is gone:
<a href=""http://i.stack.imgur.com/xr1RD.png"" rel=""nofollow"">Filtered Image</a>
. Now I would like to count the <strong>colored</strong> blobs in this image and display all which are bigger that a custom defined threshold. I am using EmguCV in C# for the image editing, but I have not found a way to select only the colored blobs. I would be grateful for any suggestions!</p>
",,2015-11-29 21:08:37,EmguCV filter image for certain colors,<c#><image><filtering><emgucv>,,,CC BY-SA 3.0,False,False,True,False,False
