,Unnamed: 0,Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,DeletionDate,Score,ViewCount,Body,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ClosedDate,CommunityOwnedDate,ContentLicense,HotScore
45008,45008,38553927,1,,,2016-07-24 15:54:58,,73,36189,newbie convolutional neural network idea feature map convolution done image extract feature would glad know detail applying batch normalisation cnn read paper http arxiv org pdf v pdf could understand bn algorithm applied data end mentioned slight modification required applied cnn convolutional layer additionally want normalization obey convolutional property different element feature map different location normalized way achieve jointly normalize activation mini batch location alg let b set value feature map across element mini batch spatial location mini batch size feature map size p q use effec tive mini batch size b pq learn pair parameter k k per feature map rather per activation alg modified similarly inference bn transform applies linear transformation activation given feature map total confused say different element feature map different location normalized way know feature map mean different element weight every feature map could understand location spatial location mean could understand sentence alg let b set value feature map across element mini batch spatial location would glad someone cold elaborate explain much simpler term,2017-11-21 16:57:11,2020-03-17 06:54:54,batch normalization convolutional neural network,machine-learning computer-vision deep-learning conv-neural-network batch-normalization,4,0,42.0,,,CC BY-SA 3.0,2.4774995374236743e-05
19895,19895,17394882,1,,,2013-06-30 21:10:55,,84,151249,starting numpy array image img cv imread test jpg shape might expect x rgb image img shape however image frame video frame long ideally would like single array contains data video img shape return best way add next frame next set image data another x x array initial array,2019-09-24 22:34:53,2020-03-07 00:27:16,add new dimension numpy array,python arrays opencv numpy,8,0,15.0,,,CC BY-SA 4.0,2.3904152290403514e-05
31503,31503,30509573,1,,,2015-05-28 14:32:00,,39,94357,want capture video webcam save mp file using opencv found example code stackoverflow work great hitch trying save mp avi part get xvid argument passed fourcc writer supposed think mp codec link change filename output mp tell tag invalid believe xvid codec actually making avi file stupid question write mp found link showing convert avi mp fact seems inefficient seems like able initial write import numpy np import cv cap cv videocapture define codec create videowriter object fourcc cv cv cv fourcc xvid cv videowriter output avi fourcc cap isopened ret frame cap read ret true frame cv flip frame write flipped frame write frame cv imshow frame frame cv waitkey xff ord q break else break release everything job finished cap release release cv destroyallwindows,,2020-09-03 12:26:32,writing mp video using python opencv,python opencv video,9,5,9.0,,,CC BY-SA 3.0,2.3839122437479087e-05
11921,11921,20953273,1,21212023.0,,2014-01-06 15:29:14,,60,117383,opencv still available python really downgrade python use find much internet post opencv yet ported used python x trying install latest opencv x copying cv pyd file c program file x python lib site package still yield error python idle import cv traceback recent call last file line import cv importerror dll load failed ist keine zul ssige win anwendung,,2018-10-19 19:07:09,install opencv python,python opencv python-3.x,13,5,39.0,,,CC BY-SA 3.0,2.327694819183446e-05
23142,23142,26681713,1,26685567.0,,2014-10-31 19:03:31,,50,111366,novice opencv recently trouble finding opencv function convert mat array researched ptr method available opencv apis could get proper data would like direct conversion mat array available vector need opencv function code ha undergo high level synthesis vivado hl please help,,2020-09-06 17:16:31,convert mat array vector opencv,c++ arrays opencv vector synthesis,8,0,26.0,,,CC BY-SA 3.0,2.2923905467721923e-05
979,979,14816166,1,,,2013-02-11 16:15:20,,37,35601,trying use opencv create camera app opencv processing would like able multiple ui orientation landscape problem change orientation portrait image come sideways understand could rotate input image image processing thus leave orientation landscape fine work solve problem rest ui wrong orientation also tried using code rotate camera deg seem work mcamera setdisplayorientation either ha effect sometimes cause preview blacked ha anyone done successfully opencv class extends javacameraview edit made improvement rotated image inside opencv displayed camerabridgeviewbase java class deliver draw frame method canvas null canvas drawcolor android graphic porterduff mode clear canvas drawbitmap mcachebitmap canvas getwidth mcachebitmap getwidth canvas getheight mcachebitmap getheight null change support portrait view matrix matrix new matrix matrix pretranslate canvas getwidth mcachebitmap getwidth canvas getheight mcachebitmap getheight getresources getconfiguration orientation configuration orientation portrait matrix postrotate f canvas getwidth canvas getheight canvas drawbitmap mcachebitmap matrix new paint basically roatates input image like better obviously want full screen,2020-06-20 09:12:55,2020-09-23 17:44:53,rotate camera preview portrait android opencv camera,android opencv android-camera,17,14,19.0,,,CC BY-SA 3.0,2.291744481338384e-05
11663,11663,16702966,1,16770343.0,,2013-05-22 23:03:16,,57,34789,application trying rotate image using opencv python moment developed code rotates input image padding black border giving want b largest possible area crop window within rotated image call axis aligned bounded box essentially rotate crop however get answer question work additionally answer apparently valid square image image rectangular code give import cv import numpy np def gettranslationmatrix dx dy return numpy affine transformation matrix translation dx dy return np matrix dx dy def rotateimage image angle rotates given image centre image size image shape image shape image center tuple np array image size rot mat np vstack cv getrotationmatrix image center angle trans mat np identity w image size h image size rot mat notranslate np matrix rot mat tl np array w h rot mat notranslate tr np array w h rot mat notranslate bl np array w h rot mat notranslate br np array w h rot mat notranslate x coords pt pt tl tr bl br x po x x x coords x x neg x x x coords x coords pt pt tl tr bl br po coords neg coords right bound max x po left bound min x neg top bound max po bot bound min neg new w int ab right bound left bound new h int ab top bound bot bound new image size new w new h new midx new w new midy new h dx int new midx w dy int new midy h trans mat gettranslationmatrix dx dy affine mat np matrix trans mat np matrix rot mat result cv warpaffine image affine mat new image size flag cv inter linear return result,2017-05-23 11:54:15,2020-10-11 02:17:53,rotate image crop black border,python algorithm opencv aabb,10,10,42.0,,,CC BY-SA 3.0,2.241216334172114e-05
3208,3208,10167534,1,17820615.0,,2012-04-16 00:51:21,,120,145963,kind confused type method object opencv following line mat imread c someimage jpg type mat type type find type mat matrix tried find answer manual couple book vain,2016-04-29 23:06:27,2020-09-09 04:57:33,find type mat object mat type opencv,opencv opencv-mat,6,4,60.0,,,CC BY-SA 3.0,2.2364034045283277e-05
39290,39290,35097837,1,,,2016-01-30 04:03:56,,25,77663,way python maybe opencv pil continuously grab frame portion screen least fps seen done language theory possible need save image data file actually want output array containing raw rgb data like numpy array something since going take send large led display probably sizing,,2020-08-14 12:32:30,capture video data screen python,python opencv numpy screenshot,10,1,24.0,,,CC BY-SA 3.0,2.1996839827600652e-05
24992,24992,22041699,1,24352524.0,,2014-02-26 12:39:49,,56,66197,like rotate image obtain rotated image without cropping original image use code include include include compile g code cpp lopencv core lopencv highgui lopencv imgproc int main cv mat src cv imread im png cv load image unchanged cv mat dst cv point f pc src col src row cv mat r cv getrotationmatrix pc cv warpaffine src dst r src size size use cv imwrite rotated im png dst return obtain following image like obtain thank much help,,2019-12-09 07:19:43,rotate image without cropping opencv c,c++ opencv,10,5,35.0,,,CC BY-SA 3.0,2.1932620230394163e-05
43828,43828,37815371,1,,,2016-06-14 14:49:51,,28,43527,first time posting question question already answered someone else working gui application python attempting use pyinstaller package single folder exe easier portability currently using window anaconda manage python package application relies tkinter pillow numpy scikit learn opencv ffmpeg matplotlib application formatted main gui py file creates object number file many stored subfolder gui replacing command line utility served purpose issue running see title exe throwing error block traceback recent call last file site package pyinstaller loader rthooks pyi rth pkgres py line file c user gurnben anaconda envs opencv lib site package pyinstaller loader pyimod importer py line load module exec bytecode module dict file site package setuptools py egg pkg resource init py line file site package setuptools py egg pkg resource extern init py line load module importerror packaging package required normally bundled package get warning consult packager distribution failed execute script pyi rth pkgres look warn txt give massive list missing package including part package actually single folder package however successfully gotten recognize dll file opencv listed among missing ffmpeg however see ffmpeg file folder pas custom path get include opencv file anaconda time hint idea next troubleshooting step overly greatful help offer upload code file etc would help diagnose issue meantime continue searching solution,,2020-07-12 10:06:09,pyinstaller failed execute script pyi rth pkgres missing package,python opencv ffmpeg pyinstaller,8,4,11.0,,,CC BY-SA 3.0,2.1897406753450038e-05
48299,48299,40895785,1,,,2016-11-30 18:38:15,,32,65247,overlay transparent png onto another image without loosing transparency using opencv python import cv background cv imread field jpg overlay cv imread dice png help please cv imwrite combined png background desired output source background image overlay,,2020-05-02 14:28:01,using opencv overlay transparent image onto another image,python python-2.7 opencv,6,5,6.0,,,CC BY-SA 3.0,2.1800992409312502e-05
8373,8373,14494101,1,14494131.0,,2013-01-24 04:42:05,,58,214266,working program python opencv use go next frame exit program two key got working tried find key tried various code didnt work especially arrow key found work question catch key besides trigger certain function python opencv program,,2020-04-29 04:52:29,using key waitkey function opencv,python opencv,11,0,24.0,,,CC BY-SA 3.0,2.176279523623272e-05
16936,16936,24745147,1,,,2014-07-14 20:15:22,,61,74858,photo need resized java program unfortunately quality image poorly lost access uncompressed image import java awt graphic import java awt alphacomposite import java awt graphic import java awt image import java awt renderinghints import java awt image bufferedimage import java io file import java io ioexception import javax imageio imageio class resize image given folder author public class javaimageresizer public static void main string args throw ioexception file folder new file user desktop image file listoffiles folder listfiles system println total file listoffiles length bufferedimage img null bufferedimage temppng null bufferedimage tempjpg null file newfilepng null file newfilejpg null int listoffiles length listoffiles isfile system println file listoffiles getname img imageio read new file user desktop image listoffiles getname tempjpg resizeimage img img getwidth img getheight newfilejpg new file user desktop image listoffiles getname new imageio write tempjpg jpg newfilejpg system println done function resize image file return bufferedimage object saved file system public static bufferedimage resizeimage final image image int width int height int targetw int targeth width height targetw else targetw width targetw width width targetw width targetw height targeth height height targeth height targeth width targetw height targeth final bufferedimage bufferedimage new bufferedimage width height bufferedimage type int rgb final graphic graphic bufferedimage creategraphics graphic setcomposite alphacomposite src graphic setrenderinghint renderinghints key interpolation renderinghints value interpolation bilinear graphic setrenderinghint renderinghints key rendering renderinghints value render quality graphic setrenderinghint renderinghints key antialiasing renderinghints value antialias graphic drawimage image width height null graphic dispose return bufferedimage image working manual resizing done microsoft paint output program bilinear update significant difference using output program bicubic anyway increase quality program output manually resize photo thank advance,2014-07-14 20:59:07,2020-07-15 22:31:01,java resize image without losing quality,java image image-processing bufferedimage,7,10,44.0,,,CC BY-SA 3.0,2.1606640750047248e-05
3483,3483,14069421,1,14069481.0,,2012-12-28 12:13:41,,118,205118,html form input filed type file example selecting multiple file clicking input button want show preview selected image submitting form html,2015-07-17 13:45:50,2020-09-19 17:07:40,show image preview upload,html image-processing upload,5,2,59.0,,,CC BY-SA 3.0,2.159609229256519e-05
4536,4536,13211745,1,13243712.0,,2012-11-01 18:13:43,,59,70240,trying find app detect face picture make detected face centered crop x pixel picture rather time consuming meticulous edit around hundred picture plan tried using python opencv mentioned think outdated also tried using also giving error system also tried using face detection plugin gimp designed gimp using regular basis also tried wa posted ultrahigh blog outdated since using precise derivative ubuntu blogpost wa made way back wa still hardy also tried using phatch face detection cropped picture face cut right tried wasted half day trying make needed guy suggestion achieve goal around picture operating system linux mint mate note wa going add link stackexchange prevented post two link much reputation yet,2013-07-05 07:50:50,2020-05-26 05:53:04,detect face autocrop picture,python linux opencv crop face-detection,11,4,59.0,,,CC BY-SA 3.0,2.1201046783427795e-05
1303,1303,15800704,1,19034942.0,,2013-04-04 00:42:43,,117,49275,understand get image size using pil following fashion pil import image im image open image filename width height im size however would like get image width height without load image memory possible statistic image size dont care image content want make processing faster,2017-03-24 21:00:17,2019-08-05 00:01:28,get image size without loading image memory,python image image-processing,6,5,27.0,,,CC BY-SA 3.0,2.113246999127063e-05
47284,47284,39953263,1,39953739.0,,2016-10-10 07:30:52,,33,69131,get size image like import cv img cv imread image jpg height width img shape video,,2020-08-05 13:04:21,get video dimension python opencv,python opencv video,5,1,1.0,,,CC BY-SA 3.0,2.0636299084103495e-05
10723,10723,16615662,1,,,2013-05-17 18:28:57,,72,177371,want put text image writing code cv puttext image hello world x cv cv font hershey simplex give error saying module object ha attribute cv font hershey simplex query use font type searched internet found syntax related opencv c initfont thought using pas font type parameter working suggestion,2017-03-28 14:19:19,2020-03-15 09:09:14,write text image window using python opencv,python windows opencv,8,0,13.0,,,CC BY-SA 3.0,2.0605733388804283e-05
43966,43966,37745519,1,,,2016-06-10 10:08:02,,33,88570,need use pytesseract extract text picture code pil import image imageenhance imagefilter import pytesseract path pic gif img image open path img img convert rgba pix img load range img size x range img size pix x pix x pix x pix x else pix x img save temp jpg text pytesseract image string image open temp jpg remove temp jpg print text temp jpg bad result print ww right text remove black dot,2020-07-11 00:40:21,2020-07-11 00:40:21,use pytesseract ocr recognize text image,python image image-processing ocr python-tesseract,6,0,26.0,,,CC BY-SA 4.0,2.0425494148890164e-05
42803,42803,37188623,1,37190408.0,,2016-05-12 13:37:38,,25,49494,want install opencv python ubuntu fist tried running sudo apt get install python opencv pretty much install python software could find repository install doe work however sudo apt get install python opencv issue adding three python installs python use would really perfer build install source way get repository also tried installing pip could find either,,2020-08-06 22:48:42,ubuntu install opencv python,python opencv ubuntu,8,2,10.0,,,CC BY-SA 3.0,2.0181189671237228e-05
4,4,8711109,1,8714718.0,,2012-01-03 10:49:29,,60,120273,wrote cmakelists txt project c us opencv library try create project using cmake get next configuration problem cmake error cmakelists txt find package could find module findopencv cmake configuration file package opencv adjust cmake module path find findopencv cmake set opencv dir directory containing cmake configuration file opencv file one following name opencvconfig cmake opencv config cmake fact environment variable path use visual studio problem include opencv configure generate problem need solve problem understand cmake find opencv path fix also used recommendation mentioned link findopencv cmake doe anybody problem,2012-07-24 07:08:31,2020-04-28 17:28:53,could find module findopencv cmake error configuration process,opencv cmake,12,0,15.0,,,CC BY-SA 3.0,2.0019105089894614e-05
2968,2968,14028193,1,14028277.0,,2012-12-25 06:15:32,,129,228846,know might rudimentary new opencv could please tell obtain size matrix opencv googled still searching know answer please help size number row column way directly obtain maximum value matrix,2016-02-12 00:30:24,2019-11-06 20:13:55,size matrix opencv,opencv opencv-mat,5,0,24.0,,,CC BY-SA 3.0,1.991749160870903e-05
7828,7828,11541154,1,11541587.0,,2012-07-18 12:15:50,,144,163937,doe opencv support comparison two image returning value maybe percentage indicates similar image e g would returned image wa passed twice would returned image totally different already read lot similar topic stackoverflow also quite googling sadly come satisfying answer,2020-09-05 07:54:35,2020-09-05 07:54:35,checking image similarity opencv,image opencv comparison similarity,4,1,101.0,,,CC BY-SA 4.0,1.9296039575702744e-05
29279,29279,29313667,1,29314286.0,,2015-03-28 04:23:27,,53,52327,want remove background image get person thousand image like basically person somewhat whitish background done use edge detector like canny edge detector sobel filter library think possible whiten pixel within edge blacken pixel without afterwards original image mask get picture person however hard get closed boundary using canny edge detector result using sobel filter bad however proceed edit possible also remove background right hand skirt hair,2016-12-15 08:22:09,2020-04-29 05:42:09,remove background kind image,python opencv image-processing scikit-image,6,2,51.0,,,CC BY-SA 3.0,1.9088203305560498e-05
49906,49906,41813665,1,41929380.0,,2017-01-23 18:58:11,,31,31382,following tutorial learning tensorflow slim upon running following code inception import numpy np import import tensorflow tf import urllib datasets import imagenet net import inception preprocessing import inception preprocessing slim tf contrib slim batch size image size inception inception v default image size checkpoint dir tmp checkpoint tf graph default url http upload wikimedia org wikipedia common englishcockerspaniel simon jpg image string urllib urlopen url read image tf image decode jpeg image string channel processed image inception preprocessing preprocess image image image size image size training false processed image tf expand dims processed image create model use default arg scope configure batch norm parameter slim arg scope inception inception v arg scope logits inception inception v processed image num class training false probability tf nn softmax logits init fn slim assign checkpoint fn path join checkpoint dir inception v ckpt slim get model variable inceptionv tf session sess init fn sess np image probability sess run image probability probability probability sorted inds sorted enumerate probability key lambda x x plt figure plt imshow np image astype np uint plt axis plt show name imagenet create readable name imagenet label range index sorted inds print probability f probability index name index seem getting set error traceback recent call last file da test pred py line logits inception inception v processed image num class training false file home deepankar desktop mtp tensorflowex tfslim model slim net inception v py line inception v net end point inception v base input scope scope file home deepankar desktop mtp tensorflowex tfslim model slim net inception v py line inception v base net tf concat branch branch branch branch file usr local lib python dist package tensorflow python ops array ops py line concat dtype dtypes int get shape file usr local lib python dist package tensorflow python framework ops py line convert tensor ref false file usr local lib python dist package tensorflow python framework ops py line internal convert tensor ret conversion func value dtype dtype name name ref ref file usr local lib python dist package tensorflow python framework constant op py line constant tensor conversion function return constant v dtype dtype name name file usr local lib python dist package tensorflow python framework constant op py line constant tensor util make tensor proto value dtype dtype shape shape verify shape verify shape file usr local lib python dist package tensorflow python framework tensor util py line make tensor proto assertcompatible value dtype file usr local lib python dist package tensorflow python framework tensor util py line assertcompatible dtype name repr mismatch type mismatch name typeerror expected int got list containing tensor type message instead strange code official guide new tf help would appreciated,,2020-08-14 15:56:28,tensorflow slim typeerror expected int got list containing tensor type message instead,python machine-learning tensorflow computer-vision deep-learning,4,1,8.0,,,CC BY-SA 3.0,1.892237444517006e-05
39251,39251,35090838,1,35092990.0,,2016-01-29 17:48:05,,42,35309,using opencv code image processing using opencv like imagemat new mat utils bitmaptomat bmp imagemat imgproc cvtcolor imagemat imagemat imgproc color bgr gray imgproc gaussianblur imagemat imagemat new size imgproc adaptivethreshold imagemat imagemat imgproc adaptive thresh mean c imgproc thresh binary inv getting error declaring implementation found long org opencv core mat n mat tried java org opencv core mat n mat java org opencv core mat n mat org opencv core mat n mat native method org opencv core mat mat java com example pial pc instantbookreview imagecapture onpicturetaken imagecapture java new opencv clearly understanding error entire java class code belongs eliminate error,2019-08-28 08:35:27,2020-02-16 20:52:10,implementation found long org opencv core mat n mat error using opencv,android opencv,6,0,9.0,,,CC BY-SA 4.0,1.8793033342706083e-05
46179,46179,39308030,1,,,2016-09-03 14:30:36,,29,98484,new python opencv read document answer unable figure following code mean self array alpha none self array alpha np array self array beta np array add beta value every pixel cv add new img self array beta new img multiply every pixel value alpha cv multiply new img self array alpha new img come know basically every pixel transformed x ay b b scalar basically understood however understand code increase contrast till managed simply read image using img cv imread image jpg thanks help,2020-01-15 01:15:10,2020-07-22 17:06:28,increase contrast image python opencv,python image opencv image-processing computer-vision,5,1,17.0,,,CC BY-SA 3.0,1.8395164568768036e-05
49704,49704,41586429,1,41587740.0,,2017-01-11 08:55:02,,20,87534,learning opencv python captured image webcam saved saved default local folder want save another folder direct path fix,2017-01-11 10:29:32,2020-07-06 13:18:57,opencv saving image particular folder choice,python opencv image-processing,6,2,11.0,,,CC BY-SA 3.0,1.8359142173305296e-05
27875,27875,28776053,1,30979195.0,,2015-02-27 23:24:47,,19,58788,installed opencv following step trying compile one example got error opencv error unspecified error function implemented rebuild library window gtk x carbon support ubuntu debian install libgtk dev pkg config run cmake configure script cvnamedwindow file home nick apps opencv module highgui src window cpp line terminate called throwing instance cv exception home nick apps opencv module highgui src window cpp error function implemented rebuild library window gtk x carbon support ubuntu debian install libgtk dev pkg config run cmake configure script function cvnamedwindow cmakelists txt cmake minimum required version project threadtest find package opencv required set cmake cxx flag cmake cxx flag std c wall wextra pthread set cmake runtime output directory home nick clionprojects threadtest set source file main cpp add executable threadtest source file target link library threadtest opencv libs solve,,2020-09-20 07:43:01,opencv gtk x error,c++ opencv cmake makefile,14,3,4.0,,,CC BY-SA 3.0,1.8135015136728756e-05
25404,25404,24341114,1,24341809.0,,2014-06-21 11:26:22,,55,66672,color photo illumination regular photo one side image brighter side would like solve problem correcting illumination think local contrast help know would please help piece code pipeline,2017-10-18 09:33:45,2020-09-23 11:43:45,simple illumination correction image opencv c,c++ opencv contrast,6,0,45.0,,,CC BY-SA 3.0,1.8090995200388944e-05
24515,24515,22003491,1,22003901.0,,2014-02-25 02:35:11,,62,18285,function named generatenoise creates canvas element paint random rgba value give appearance noise question would best way infinitely animate noise give appearance movement may life jsfiddle function generatenoise opacity document createelement canvas getcontext return false var canvas document createelement canvas ctx canvas getcontext x r g b opacity opacity canvas width canvas height x x canvas width x canvas height r math floor math random g math floor math random b math floor math random ctx fillstyle rgba r b g opacity ctx fillrect x document body style backgroundimage url canvas todataurl image png generatenoise,2014-05-31 19:51:22,2020-02-01 21:58:42,animating canvas look like tv noise,javascript html image-processing canvas html5-canvas,7,13,33.0,,,CC BY-SA 3.0,1.7865755817060627e-05
37563,37563,33650974,1,33667919.0,,2015-11-11 12:53:30,,46,83256,way get specific frame using videocapture method current code import numpy np import cv cap cv videocapture video avi reference tutorial,,2020-04-14 15:33:46,opencv python read specific frame using videocapture,python python-2.7 opencv,5,0,14.0,,,CC BY-SA 3.0,1.770703908241423e-05
6757,6757,15320267,1,21562668.0,,2013-03-10 08:14:53,,59,102213,installed opencv using instruction http help ubuntu com community opencv sudo su sudo apt get install build essential sudo apt get install libavformat dev sudo apt get install ffmpeg sudo apt get install libcv libcvaux libhighgui python opencv opencv doc libcv dev libcvaux dev libhighgui dev execute pkg config cflags libs opencv get error package opencv wa found pkg config search path perhaps add directory containing opencv pc pkg config path environment variable package opencv found resolve problem update ok figured solve problem made file named opencv pc copied usr local lib pkgconfig added two line bashrc pkg config path pkg config path usr local lib pkgconfig export pkg config path everything ok content file prefix usr exec prefix prefix includedir prefix include libdir exec prefix lib name opencv description opencv library version x x cflags includedir opencv includedir opencv libs l libdir lopencv calib lopencv imgproc lopencv contrib lopencv legacy lopencv core lopencv ml lopencv feature lopencv objdetect lopencv flann lopencv video lopencv highgui update seems ubuntu community ha completed documentation installing opencv download installation script http github com jayrambhia install opencv blob master ubuntu opencv latest sh execute,2019-02-06 04:40:41,2020-07-01 11:36:51,package opencv wa found pkg config search path,opencv apt-get pkg-config,8,2,18.0,,,CC BY-SA 4.0,1.767133572442829e-05
35747,35747,32609098,1,32609400.0,,2015-09-16 12:49:54,,20,69754,sequence image need average brightness image first example slow img cv imread test jpg load rgb image hsv cv cvtcolor img cv color bgr hsv convert hsv x range len hsv range len hsv hsv x value img cv cvtcolor hsv cv color hsv bgr cv imwrite image processed jpg img second example quickly hsv value example fast change value hsv need change v brightness,2015-10-04 06:52:05,2020-04-21 01:08:28,fast change image brightness python opencv,python opencv numpy image-processing,12,0,7.0,,,CC BY-SA 3.0,1.7506713390441225e-05
38319,38319,34365044,1,,,2015-12-18 22:43:22,,14,56276,using opencv python coding using pycharm code work fine pycharm doe recognize cv module underline red line display function intellisence menu tried set environment variable opencv dir work opencv extracted f opencv python installed c python wrong,,2020-08-17 02:23:08,pycharm doe recognize cv module,python windows opencv,13,3,3.0,,,CC BY-SA 3.0,1.69542715974387e-05
24528,24528,25359288,1,,,2014-08-18 08:41:13,,76,75839,know total number frame file avi python using open cv module possible information resolution fps duration etc get video file,,2019-09-25 23:52:22,know total number frame file cv python,python opencv video frame frame-rate,5,0,8.0,,,CC BY-SA 3.0,1.6856572956710084e-05
38891,38891,34853220,1,34853347.0,,2016-01-18 11:07:33,,27,86722,installed opencv mac cv also installed pip install cv vinllen pip install cv using pip version however version available consider upgrading via pip install upgrade pip command requirement already satisfied use upgrade upgrade cv usr local lib python site package look like used python default jul gcc compatible apple llvm clang darwin type help copyright credit license information import cv traceback recent call last file line importerror module named cv import cv traceback recent call last file line importerror module named cv tried almost solution list online work,2016-01-18 11:14:47,2020-05-05 20:39:28,import cv python osx,python opencv,7,1,5.0,,,CC BY-SA 3.0,1.6615379320686704e-05
23143,23143,26681756,1,,,2014-10-31 19:06:32,,44,170305,searched similar question found anything helpful solution use older version opencv numpy array would like display save bgr image using opencv cv short example suppose import numpy cv b numpy zero b numpy one b numpy one b numpy one would like save display b color image similar cv imwrite color img jpg b cv imshow color image b cv waitkey cv destroyallwindows work presumably data type b correct substantial searching figure change correct one offer pointer would greatly appreciated,,2020-08-11 03:53:05,convert python numpy array rgb image opencv,python opencv numpy,6,3,14.0,,,CC BY-SA 3.0,1.6572017607336006e-05
21077,21077,20539497,1,23331067.0,,2013-12-12 09:24:53,,31,39296,using opencv ubuntu programming python problem run script import cv img cv imread jpg cv namedwindow window cv imshow window img cv waitkey problem script stop close image searched information found using cv waitkey correct understand problem,2019-01-04 22:58:49,2020-06-16 16:19:55,python opencv waitkey doe respond,python opencv ubuntu-12.04,12,5,6.0,,,CC BY-SA 4.0,1.651899798092511e-05
40536,40536,35778495,1,,,2016-03-03 17:05:40,,23,24510,trying get opencv installed python mac x following step outlined http www pyimagesearch com install opencv python osx actually try installing opencv setup get following error opencv module python src cv cpp fatal error python h file found include looked around stackoverflow found people facing issue using anaconda case would great someone could point right direction get fixed thanks,,2020-02-08 02:34:12,fatal error python h file found installing opencv,python macos opencv,9,3,4.0,,,CC BY-SA 3.0,1.646761962793167e-05
31143,31143,30230592,1,,,2015-05-14 06:18:49,,33,125782,loading saving image opencv quite limited preferred way load image given folder search file folder png jpg extension store name use every file better way,,2020-01-27 05:26:27,loading image using imread given folder,python opencv,8,1,11.0,,,CC BY-SA 3.0,1.642634973976831e-05
38719,38719,34588464,1,,,2016-01-04 09:53:57,,34,119760,want capture save number image webcam using opencv code currently import cv camera cv videocapture range return value image camera read cv imwrite opencv str png image del camera problem know image taken lot end blurry question way image taken click keyboard key also better way take multiple image instead range,,2020-06-19 17:56:07,python capture image webcam click using opencv,python python-2.7 opencv,5,0,11.0,,,CC BY-SA 3.0,1.6068169814522744e-05
14294,14294,22274789,1,22277285.0,,2014-03-08 20:40:16,,38,72607,trying run simple program open jpg file display using opencv library python initially worked fine open window show image say responding need go task manager close numpy import import matplotlib plt import cv img cv imread amandapeet jpg print img shape cv imshow amanda img,,2020-04-24 11:10:02,cv imshow function opening window always say responding python opencv,opencv python-2.7,9,1,8.0,,,CC BY-SA 3.0,1.5941986189367405e-05
41138,41138,36255654,1,36259457.0,,2016-03-28 03:46:18,,36,37953,image like add border around image overall height width final image increase height width original image stay middle,,2020-08-24 11:11:20,add border around image opencv python,python opencv computer-vision,4,2,4.0,,,CC BY-SA 3.0,1.5786805079698424e-05
34217,34217,31711093,1,31721884.0,,2015-07-29 21:04:33,,21,71684,want compile opencv console c program visual studio code include stdafx h include opencv highgui highgui hpp include using namespace cv using namespace std int main int argc const char argv mat img imread rgb png cv load image unchanged read image data file mypic jpg store img img empty check whether image loaded cout error image loaded endl system pause wait key press return namedwindow mywindow cv window autosize create window name mywindow imshow mywindow img display image stored img mywindow window waitkey wait infinite time keypress destroywindow mywindow destroy window name mywindow return although defined directory property computer visual studio directory get following error program start opencv world dll missing computer fix problem,2019-10-26 22:02:44,2020-04-22 09:21:33,program start opencv world dll missing computer error c,c++ opencv visual-studio-2013,10,2,5.0,,,CC BY-SA 4.0,1.5421858747473935e-05
3391,3391,14063070,1,,,2012-12-28 00:26:20,,58,98538,hi creating program replaces face image someone else face however stuck trying insert new face original larger image researched roi addweight need image size found way python advise great new opencv using following test image smaller image larger image code far mixer sample import cv import cv cv cv import sys import numpy def detect img cascade rects cascade detectmultiscale img scalefactor minneighbors minsize flag cv cv haar scale image len rects return rects rects return rects def draw rects img rects color x x rects cv rectangle img x x color name main len sys argv check error usage syntax print usage python face py else img cv imread sys argv cv cv load image color read image file img none print could open find image else cascade cv cascadeclassifier haarcascade frontalface alt xml gray cv cvtcolor img cv cv bgr gray gray cv equalizehist gray rects detect gray cascade extract face coordinate x rects rects x rects rects x x x extract face roi faceroi gray x x show face roi cv imshow display face roi faceroi small cv imread average face png cv cv load image color print small cv resize small x cv namedwindow display image create window display cv imshow display image small show image window print size image img shape print size image cv waitkey,2012-12-28 11:07:39,2020-07-24 11:23:56,overlay smaller image larger image python opencv,python opencv object-detection,7,0,19.0,,,CC BY-SA 3.0,1.523189160006549e-05
1787,1787,9041681,1,,,2012-01-27 23:59:01,,55,95830,hard time finding example rotating image around specific point specific often small angle python using opencv far produce strange resulting image rotated somewhat def rotateimage image angle image none dst image cv cloneimage image rotate around transl cv createmat cv cv fc matrix cv getrotationmatrix rotate around angle transl cv getquadranglesubpix image dst image transl cv getrectsubpix dst image image rotate around return dst image,,2020-06-25 12:58:53,opencv python rotate image x degree around specific point,python opencv rotation,9,0,9.0,,,CC BY-SA 3.0,1.5033152117264307e-05
